query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10115637.879611	11651	0	11649	-	OX387716.1	110195567	28881	40530	10354	11649	60	10354
ERR10115637.1219733	12485	6	12479	+	OX387718.1	34891842	6	12480	10353	12474	43	10353
ERR10115637.1287558	11547	8	11545	+	OX387719.1	33329425	11271	22249	10352	11543	3	10352
ERR10115637.932819	13104	9	13101	-	OX387716.1	110195567	49509	62603	10338	13094	60	10338
ERR10115637.413506	11731	11	11698	-	OX387716.1	110195567	29793	41491	10334	11702	60	10334
ERR10115637.1751123	10618	5	10611	+	OX387719.1	33329425	22126	32733	10327	10610	9	10327
ERR10115637.1383147	12281	6	12272	-	OX387719.1	33329425	33305484	33317748	10326	12268	60	10326
ERR10115637.1321778	10787	9	10787	-	OX387716.1	110195567	2309	12984	10319	10789	2	10319
ERR10115637.696090	11155	1	11153	+	OX387717.1	78174148	78138412	78149562	10315	11158	60	10315
ERR10115637.105104	11403	3	11396	-	OX387717.1	78174148	78153858	78165230	10308	11393	12	10308
ERR10115637.413974	12978	2	12972	-	OX387718.1	34891842	34859197	34872098	10306	12981	60	10306
ERR10115637.588260	10740	7	10739	-	OX387717.1	78174148	78118149	78128883	10287	10734	60	10287
ERR10115637.1791556	10566	5	10564	-	OX387717.1	78174148	40236	50792	10279	10560	7	10279
ERR10115637.1545467	11193	1	11184	+	OX387717.1	78174148	20648	31794	10276	11204	60	10276
ERR10115637.430127	10627	8	10627	-	OX387719.1	33329425	22885	33500	10273	10619	26	10273
ERR10115637.907882	12985	9	12985	-	OX387717.1	78174148	32567	44229	10269	12991	0	10269
ERR10115637.300693	10705	3	10701	-	OX387717.1	78174148	78117525	78128223	10257	10698	60	10257
ERR10115637.215000	10754	4	10753	-	OX387718.1	34891842	42170	52924	10246	10755	60	10246
ERR10115637.269051	12194	5	12190	+	OX387716.1	110195567	7981	20163	10236	12186	31	10236
ERR10115637.1431867	10689	4	10667	+	OX387719.1	33329425	33318078	33328735	10227	10663	9	10227
ERR10115637.1250001	11350	7	11349	+	OX387718.1	34891842	34850256	34861598	10226	11346	60	10226
ERR10115637.1487139	11045	6	11044	+	OX387716.1	110195567	5595	17476	10226	12016	0	10226
ERR10115637.65300	11382	5	11382	-	OX387718.1	34891842	34865968	34877343	10223	11378	42	10223
ERR10115637.75914	12018	9	12009	-	OX387717.1	78174148	78132993	78144995	10222	12002	60	10222
ERR10115637.1327613	10603	75	10598	-	OX387719.1	33329425	8171	18692	10219	10526	8	10219
ERR10115637.1873890	11236	7	11227	-	OX387715.1	122962308	122924902	122936131	10211	11244	8	10211
ERR10115637.1914597	10622	9	10608	+	OX387717.1	78174148	19723	30323	10206	10600	60	10206
ERR10115637.1088682	11424	6	11420	+	OX387717.1	78174148	10434	21847	10200	11452	0	10200
ERR10115637.1623019	15455	3178	15448	+	OX387719.1	33329425	33304562	33316838	10181	12287	60	10181
ERR10115637.1885258	14383	4	14377	-	OX387718.1	34891842	34877463	34891838	10176	14376	20	10176
ERR10115637.493614	11882	6	11876	-	OX387718.1	34891842	34838484	34850345	10159	11870	60	10159
ERR10115637.338019	11294	0	11292	-	OX387717.1	78174148	78137408	78148704	10157	11298	60	10157
ERR10115637.1665632	10949	8	10940	+	OX387719.1	33329425	8734	19638	10149	10940	1	10149
ERR10115637.845036	10199	25	10196	-	OX387719.1	33329425	33292603	33302777	10147	10174	60	10147
ERR10115637.751632	13238	125	13235	+	OX387718.1	34891842	23514	36603	10138	13112	60	10138
ERR10115637.1563723	11167	1	11158	-	OX387715.1	122962308	21296	32443	10131	11163	23	10131
ERR10115637.438539	11962	8	11957	+	OX387717.1	78174148	78134528	78146476	10120	11953	60	10120
ERR10115637.927372	13136	1	13136	-	OX387719.1	33329425	28453	41581	10117	13138	60	10117
ERR10115637.387999	12154	2	12149	-	OX387718.1	34891842	34853921	34866046	10114	12155	60	10114
ERR10115637.516681	11131	18	11127	-	OX387715.1	122962308	122917048	122928115	10106	11132	21	10106
ERR10115637.111212	10487	9	10484	+	OX387718.1	34891842	29771	40231	10103	10475	60	10103
ERR10115637.1853177	10436	7	10430	-	OX387719.1	33329425	33272955	33283371	10101	10423	60	10101
ERR10115637.1020463	15963	6	15872	-	OX387718.1	34891842	20227	36092	10098	15868	60	10098
ERR10115637.349950	11413	7	11411	+	OX387718.1	34891842	34867641	34881737	10096	14104	1	10096
ERR10115637.619561	11717	3	11717	+	OX387717.1	78174148	78129558	78141271	10089	11714	60	10089
ERR10115637.1327369	10610	0	10608	-	OX387719.1	33329425	33280504	33291108	10077	10609	60	10077
ERR10115637.329779	11485	0	11481	-	OX387718.1	34891842	34836610	34848092	10075	11482	60	10075
ERR10115637.1061089	10349	6	10348	-	OX387719.1	33329425	33271210	33281551	10071	10342	60	10071
ERR10115637.832467	10436	25	10433	+	OX387716.1	110195567	1630	12041	10069	10415	1	10069
ERR10115637.1670651	10315	8	10314	-	OX387715.1	122962308	122910306	122920681	10066	10380	4	10066
ERR10115637.989606	10363	5	10360	-	OX387719.1	33329425	14173	24512	10066	10355	2	10066
ERR10115637.25402	11726	12	11722	+	OX387717.1	78174148	78130856	78142568	10052	11713	60	10052
ERR10115637.1676198	10629	13	10623	+	OX387715.1	122962308	122929469	122940094	10042	10625	8	10042
ERR10115637.915172	10103	2	10097	+	OX387716.1	110195567	39620	49716	10025	10096	60	10025
ERR10115637.851311	10168	8	10159	-	OX387719.1	33329425	46937	57079	10022	10154	60	10022
ERR10115637.1335848	10634	6	10631	+	OX387719.1	33329425	2827	13442	10018	10632	0	10018
ERR10115637.1830683	10624	2	10609	+	OX387719.1	33329425	13117	23694	10017	10611	3	10017
ERR10115637.1445250	10225	1	10224	+	OX387717.1	78174148	38076	48304	10015	10230	3	10015
ERR10115637.1535286	12452	2	12431	-	OX387719.1	33329425	33307692	33320013	9999	12432	60	9999
ERR10115637.1317203	10315	4	10306	-	OX387717.1	78174148	41662	51965	9992	10305	8	9992
ERR10115637.666932	16484	173	13755	+	OX387719.1	33329425	33309574	33322991	9984	13958	6	9984
ERR10115637.860188	10533	8	10525	+	OX387715.1	122962308	11934	22441	9977	10522	10	9977
ERR10115637.955908	10466	16	10464	-	OX387718.1	34891842	34850086	34860524	9970	10453	60	9970
ERR10115637.642449	15106	3695	14842	-	OX387715.1	122962308	122916840	122935279	9970	18506	5	9970
ERR10115637.565558	11290	14	11285	+	OX387717.1	78174148	78155696	78167013	9950	11328	11	9950
ERR10115637.940554	10252	5	10244	+	OX387715.1	122962308	122912698	122922922	9935	10239	7	9935
ERR10115637.1221863	10466	9	10458	-	OX387718.1	34891842	38712	49169	9921	10457	60	9921
ERR10115637.315503	11304	7	11299	-	OX387719.1	33329425	33301013	33312281	9916	11293	60	9916
ERR10115637.403882	10685	6	10683	+	OX387717.1	78174148	78161895	78172568	9913	10678	18	9913
ERR10115637.861841	11367	7	11367	-	OX387718.1	34891842	34836935	34848295	9912	11360	60	9912
ERR10115637.475055	10223	9	10222	+	OX387719.1	33329425	22067	32286	9910	10219	8	9910
ERR10115637.208088	11857	7	11849	-	OX387719.1	33329425	10241	21427	9908	11858	3	9908
ERR10115637.715992	10516	1	10510	+	OX387717.1	78174148	24197	34696	9906	10532	60	9906
ERR10115637.386830	10681	4	10677	-	OX387717.1	78174148	78152423	78163097	9903	10679	11	9903
ERR10115637.798148	15216	2700	15209	-	OX387717.1	78174148	78160443	78171181	9895	12572	1	9895
ERR10115637.1546449	11249	25	11244	+	OX387717.1	78174148	78136958	78148177	9884	11232	60	9884
ERR10115637.327219	10644	8	10637	-	OX387717.1	78174148	21680	32337	9867	10675	60	9867
ERR10115637.1694952	10978	5	10976	-	OX387715.1	122962308	18337	29289	9866	10973	13	9866
ERR10115637.1517835	12701	9	12407	-	OX387718.1	34891842	23766	36164	9863	12398	60	9863
ERR10115637.509147	10122	4	10110	+	OX387719.1	33329425	13523	23632	9826	10109	8	9826
ERR10115637.1860470	12009	5	12002	+	OX387718.1	34891842	896	12882	9817	12001	55	9817
ERR10115637.535327	10215	1	10210	-	OX387717.1	78174148	78119963	78130173	9808	10210	60	9808
ERR10115637.95336	10043	2	10041	-	OX387718.1	34891842	34158	44197	9805	10039	60	9805
ERR10115637.1359236	12490	6	12484	-	OX387717.1	78174148	34041	45233	9805	12485	0	9805
ERR10115637.947782	30914	18979	30912	-	OX387718.1	34891842	34864856	34876794	9795	11980	34	9795
ERR10115637.560413	10717	4	10716	+	OX387719.1	33329425	33313446	33324159	9777	10713	26	9777
ERR10115637.187774	10902	8	10900	-	OX387718.1	34891842	34851485	34862388	9773	10906	60	9773
ERR10115637.141809	11336	8	11327	-	OX387718.1	34891842	34863028	34874343	9772	11321	58	9772
ERR10115637.77182	10911	7	10902	+	OX387717.1	78174148	5772	16696	9771	10933	0	9771
ERR10115637.1142393	11273	41	11265	-	OX387719.1	33329425	33303386	33314608	9770	11226	60	9770
ERR10115637.906476	12544	3	12541	+	OX387717.1	78174148	34186	45428	9770	12546	0	9770
ERR10115637.623074	10061	6	10058	+	OX387716.1	110195567	110159547	110169608	9768	10072	1	9768
ERR10115637.1093486	14391	4	10936	+	OX387715.1	122962308	122917081	122935279	9734	18289	6	9734
ERR10115637.1663114	12320	28	12320	+	OX387718.1	34891842	34859102	34871483	9734	12393	60	9734
ERR10115637.1137306	11038	6	11033	-	OX387716.1	110195567	28128	39156	9728	11028	60	9728
ERR10115637.1801021	11448	4	11446	-	OX387715.1	122962308	122916337	122928005	9722	11869	0	9722
ERR10115637.1391800	18039	5228	18036	-	OX387716.1	110195567	110139005	110150467	9696	12845	5	9696
ERR10115637.215736	10266	9	10258	+	OX387719.1	33329425	11214	21456	9682	10254	7	9682
ERR10115637.1125358	10038	5	10034	-	OX387718.1	34891842	28056	38085	9677	10030	60	9677
ERR10115637.256585	11408	4	11404	-	OX387718.1	34891842	34839790	34851185	9675	11400	60	9675
ERR10115637.1089343	10133	0	10125	-	OX387717.1	78174148	78117590	78127712	9669	10125	60	9669
ERR10115637.1328524	10149	1	10141	+	OX387718.1	34891842	37566	47706	9669	10140	60	9669
ERR10115637.1414904	10067	9	10064	+	OX387719.1	33329425	33316556	33326611	9664	10055	11	9664
ERR10115637.1855153	10936	5	10933	-	OX387717.1	78174148	13806	24729	9658	10952	27	9658
ERR10115637.858855	10748	3	10746	+	OX387718.1	34891842	34853674	34864417	9658	10743	60	9658
ERR10115637.1321951	9924	3	9916	+	OX387719.1	33329425	13659	23571	9651	9914	8	9651
ERR10115637.367637	10875	10	10874	-	OX387719.1	33329425	27753	38616	9647	10865	53	9647
ERR10115637.621363	10583	9	10582	+	OX387716.1	110195567	110165570	110176144	9646	10577	0	9646
ERR10115637.1319335	10227	6	10227	+	OX387717.1	78174148	78160453	78170666	9635	10236	12	9635
ERR10115637.1869573	11603	5	11602	-	OX387716.1	110195567	110169887	110181415	9629	11602	8	9629
ERR10115637.1353105	11115	7	11110	-	OX387716.1	110195567	32132	43194	9628	11127	60	9628
ERR10115637.1086814	10006	7	10003	-	OX387718.1	34891842	28477	38468	9612	9998	60	9612
ERR10115637.107976	10981	4	10972	-	OX387719.1	33329425	33310603	33321577	9608	10978	31	9608
ERR10115637.418806	9646	5	9638	-	OX387718.1	34891842	34834018	34843651	9602	9633	60	9602
ERR10115637.1776280	10081	9	10080	-	OX387718.1	34891842	37027	47097	9601	10071	60	9601
ERR10115637.1871383	12013	8	11881	-	OX387718.1	34891842	34861062	34872996	9600	11957	51	9600
ERR10115637.1481349	11194	0	11186	+	OX387719.1	33329425	33301400	33312588	9597	11208	60	9597
ERR10115637.1499146	10273	1	10038	+	OX387718.1	34891842	34850804	34860842	9594	10038	60	9594
ERR10115637.1329951	12994	2	12972	-	OX387717.1	78174148	78111704	78124669	9594	12970	60	9594
ERR10115637.990191	10745	5	10741	-	OX387715.1	122962308	122939517	122950243	9594	10740	12	9594
ERR10115637.1887761	9696	0	9689	-	OX387719.1	33329425	48318	58008	9588	9690	60	9588
ERR10115637.82401	11536	92	10985	-	OX387715.1	122962308	47809	58715	9584	10907	26	9584
ERR10115637.56525	10111	6	10107	-	OX387715.1	122962308	122907383	122918656	9575	11324	1	9575
ERR10115637.1542628	10448	5	10356	-	OX387719.1	33329425	4593	14926	9574	10372	1	9574
ERR10115637.1146557	11365	34	11362	-	OX387719.1	33329425	33303841	33315168	9561	11330	60	9561
ERR10115637.1559808	10229	1	10229	+	OX387716.1	110195567	110175727	110185958	9558	10231	10	9558
ERR10115637.537870	9904	4	9904	+	OX387718.1	34891842	28506	38406	9555	9900	60	9555
ERR10115637.6051	10182	8	10179	+	OX387719.1	33329425	15078	25241	9554	10184	0	9554
ERR10115637.185148	10167	9	10160	-	OX387719.1	33329425	33286029	33296168	9549	10160	60	9549
ERR10115637.592329	11159	8	11151	-	OX387715.1	122962308	25682	36747	9532	11150	11	9532
ERR10115637.701141	12519	2	11186	-	OX387716.1	110195567	19	11203	9529	11184	5	9529
ERR10115637.12846	10483	5	10480	+	OX387716.1	110195567	110177691	110188169	9527	10478	24	9527
ERR10115637.433312	11770	5	11768	+	OX387718.1	34891842	34857057	34868819	9516	11764	60	9516
ERR10115637.1229091	10315	2	10291	-	OX387716.1	110195567	110180410	110190676	9506	10290	21	9506
ERR10115637.676785	11035	0	11028	+	OX387718.1	34891842	34863848	34874864	9492	11028	38	9492
ERR10115637.1751040	10216	9	10208	+	OX387719.1	33329425	6402	16377	9490	10213	1	9490
ERR10115637.1140635	10171	5	10167	-	OX387717.1	78174148	78141685	78151796	9489	10164	60	9489
ERR10115637.839211	9710	0	9703	-	OX387717.1	78174148	18531	28232	9482	9704	40	9482
ERR10115637.111756	10504	5	10500	+	OX387717.1	78174148	78147880	78158360	9478	10500	40	9478
ERR10115637.1746587	9963	5	9958	+	OX387715.1	122962308	122925112	122935058	9476	9963	5	9476
ERR10115637.220227	11124	164	11124	-	OX387715.1	122962308	122949493	122960466	9466	10981	24	9466
ERR10115637.167069	9763	9	9763	-	OX387718.1	34891842	30113	39866	9466	9754	60	9466
ERR10115637.401640	10251	3	10242	+	OX387717.1	78174148	78153652	78163889	9430	10240	12	9430
ERR10115637.914267	11384	5	11384	-	OX387718.1	34891842	34843767	34855134	9429	11383	60	9429
ERR10115637.981530	9887	3	9881	-	OX387718.1	34891842	42704	52582	9423	9878	60	9423
ERR10115637.719429	9851	1	9842	-	OX387717.1	78174148	78122803	78132656	9420	9854	60	9420
ERR10115637.197470	9711	1	9703	-	OX387717.1	78174148	78145271	78154974	9415	9703	33	9415
ERR10115637.1500776	10384	23	10380	+	OX387718.1	34891842	34847008	34857364	9412	10358	60	9412
ERR10115637.1917538	11203	3	11196	+	OX387717.1	78174148	78133140	78144335	9397	11197	60	9397
ERR10115637.994565	12081	8	11908	-	OX387718.1	34891842	23780	35679	9397	11901	60	9397
ERR10115637.294885	9601	8	9597	-	OX387716.1	110195567	44829	54418	9396	9589	60	9396
ERR10115637.744458	11065	5	11056	-	OX387719.1	33329425	28171	39222	9386	11051	56	9386
ERR10115637.1294459	10732	4	10730	-	OX387715.1	122962308	17031	27746	9385	10729	17	9385
ERR10115637.429695	9402	1	9396	+	OX387719.1	33329425	33292370	33301766	9367	9397	60	9367
ERR10115637.322630	11074	9	10988	-	OX387719.1	33329425	39204	50184	9365	10981	60	9365
ERR10115637.442562	9962	4	9959	-	OX387719.1	33329425	33296523	33306426	9358	9967	60	9358
ERR10115637.1453533	14458	6	11271	-	OX387716.1	110195567	16254	28531	9347	12288	38	9347
ERR10115637.1131611	14489	3033	14488	+	OX387716.1	110195567	16139	28547	9337	12480	37	9337
ERR10115637.699707	10131	3	10125	-	OX387719.1	33329425	33311995	33322117	9330	10122	29	9330
ERR10115637.520084	9933	7	9927	-	OX387719.1	33329425	22713	32560	9323	9920	9	9323
ERR10115637.1096531	10025	7	10023	-	OX387716.1	110195567	110139214	110150131	9314	10921	5	9314
ERR10115637.1384260	11292	7	11270	-	OX387716.1	110195567	16034	27304	9313	11271	49	9313
ERR10115637.185777	9987	3	9980	-	OX387717.1	78174148	19073	29000	9311	9981	50	9311
ERR10115637.1298187	11603	21	11596	+	OX387719.1	33329425	33303571	33315086	9308	11583	60	9308
ERR10115637.1586240	9791	6	9787	-	OX387718.1	34891842	42739	52523	9299	9784	60	9299
ERR10115637.1078292	10405	8	10399	+	OX387716.1	110195567	24557	34948	9291	10394	60	9291
ERR10115637.848613	9398	4	9393	-	OX387719.1	33329425	49824	59210	9283	9389	60	9283
ERR10115637.715888	10525	16	10398	+	OX387718.1	34891842	34865810	34876260	9281	10458	10	9281
ERR10115637.714936	9665	0	9657	+	OX387718.1	34891842	26984	36636	9276	9659	60	9276
ERR10115637.1173959	9382	7	9373	-	OX387719.1	33329425	43989	53354	9262	9366	60	9262
ERR10115637.881571	9697	7	9696	-	OX387717.1	78174148	78146040	78155718	9262	9691	35	9262
ERR10115637.534199	10550	7	10546	+	OX387716.1	110195567	26267	36808	9252	10541	60	9252
ERR10115637.421494	9941	9	9932	+	OX387719.1	33329425	20600	30492	9250	9944	4	9250
ERR10115637.167981	10018	11	10017	+	OX387719.1	33329425	9033	19025	9244	10028	9	9244
ERR10115637.1739087	10157	5	10151	-	OX387716.1	110195567	110157594	110170532	9243	13135	0	9243
ERR10115637.1885472	12359	9	12351	-	OX387719.1	33329425	29626	41963	9241	12348	60	9241
ERR10115637.956515	9727	8	9725	-	OX387717.1	78174148	78119592	78129305	9240	9726	60	9240
ERR10115637.780838	9667	0	9658	-	OX387719.1	33329425	33289240	33298882	9226	9676	60	9226
ERR10115637.480540	10783	9	10782	+	OX387719.1	33329425	8724	18921	9224	10804	2	9224
ERR10115637.1445802	9485	4	9479	-	OX387717.1	78174148	16994	26468	9212	9476	23	9212
ERR10115637.1919887	10664	9	10642	+	OX387715.1	122962308	17135	27754	9206	10636	17	9206
ERR10115637.34337	12599	4	9635	+	OX387717.1	78174148	25964	35611	9203	9650	60	9203
ERR10115637.634551	9476	7	9470	-	OX387718.1	34891842	32771	42234	9190	9463	60	9190
ERR10115637.289492	10199	3	10189	-	OX387718.1	34891842	34848778	34858989	9180	10229	60	9180
ERR10115637.1799615	10017	17	10010	+	OX387717.1	78174148	78140331	78150310	9179	10004	60	9179
ERR10115637.1588931	10130	0	10122	-	OX387719.1	33329425	33316271	33326326	9166	10135	12	9166
ERR10115637.1136965	9851	4	9842	-	OX387716.1	110195567	110176371	110186209	9165	9840	10	9165
ERR10115637.891362	10359	17	10273	+	OX387719.1	33329425	33300950	33311213	9164	10285	60	9164
ERR10115637.1343496	11284	1328	11281	+	OX387717.1	78174148	7818	18100	9160	10287	0	9160
ERR10115637.168229	9704	2	9704	-	OX387715.1	122962308	122919526	122929228	9159	9705	26	9159
ERR10115637.1653894	9531	5	9523	-	OX387717.1	78174148	17861	27361	9154	9524	43	9154
ERR10115637.1919058	9939	9	9931	+	OX387717.1	78174148	78156427	78166334	9150	9923	7	9150
ERR10115637.1347960	9260	4	9198	+	OX387719.1	33329425	33297631	33306823	9146	9194	60	9146
ERR10115637.288429	11564	4	11557	-	OX387718.1	34891842	34859333	34870888	9143	11564	60	9143
ERR10115637.365022	10570	9	10566	+	OX387717.1	78174148	78136401	78146959	9141	10560	60	9141
ERR10115637.1335096	9431	5	9424	-	OX387717.1	78174148	41876	51287	9132	9419	9	9132
ERR10115637.245719	9581	8	9580	-	OX387717.1	78174148	78117568	78127140	9131	9572	60	9131
ERR10115637.535752	9499	5	9492	-	OX387719.1	33329425	33275655	33285139	9126	9490	60	9126
ERR10115637.278379	14807	452	14806	+	OX387718.1	34891842	20485	35092	9126	14609	60	9126
ERR10115637.914494	9553	21	9546	+	OX387717.1	78174148	78140884	78150405	9114	9526	60	9114
ERR10115637.834173	10903	18	10896	-	OX387718.1	34891842	34855113	34865986	9111	10878	60	9111
ERR10115637.1509263	10276	4	10276	-	OX387719.1	33329425	9417	19139	9108	10278	1	9108
ERR10115637.385937	14547	3	13732	-	OX387718.1	34891842	21363	35092	9107	13733	60	9107
ERR10115637.1781644	11393	6	11346	+	OX387718.1	34891842	34857077	34868362	9089	11340	60	9089
ERR10115637.783113	9955	5	9954	-	OX387717.1	78174148	11292	21481	9085	10196	0	9085
ERR10115637.728944	10498	4	10491	-	OX387716.1	110195567	110138760	110149234	9078	10489	11	9078
ERR10115637.64994	9758	5	9751	-	OX387717.1	78174148	78118246	78128026	9078	9787	60	9078
ERR10115637.1608554	9738	2	9735	+	OX387718.1	34891842	34851355	34861086	9067	9733	60	9067
ERR10115637.884686	10535	7	10534	+	OX387716.1	110195567	26198	36740	9065	10550	60	9065
ERR10115637.153900	12534	36	12525	-	OX387715.1	122962308	49339	61827	9044	12489	44	9044
ERR10115637.1768590	10699	4	10693	-	OX387719.1	33329425	33309425	33320114	9039	10690	54	9039
ERR10115637.1362845	11128	10	11124	+	OX387718.1	34891842	2438	13552	9036	11114	60	9036
ERR10115637.1428925	12591	568	12581	-	OX387715.1	122962308	122949868	122961914	9034	12056	24	9034
ERR10115637.134923	9277	3	9272	-	OX387717.1	78174148	17696	26966	9033	9271	32	9033
ERR10115637.778415	9736	1	9730	+	OX387716.1	110195567	110183516	110193243	9028	9729	25	9028
ERR10115637.1227708	9533	4	9523	-	OX387715.1	122962308	122909304	122918834	9023	9593	5	9023
ERR10115637.864266	10498	7	10494	-	OX387717.1	78174148	78136152	78146634	9019	10489	60	9019
ERR10115637.1267425	9364	0	9362	+	OX387719.1	33329425	33299751	33309110	9017	9364	60	9017
ERR10115637.199842	10144	9	10135	-	OX387716.1	110195567	25360	35486	9017	10126	60	9017
ERR10115637.699574	9466	7	9465	-	OX387719.1	33329425	33319428	33328884	9016	9460	9	9016
ERR10115637.770886	10422	3	10377	+	OX387715.1	122962308	122920329	122930960	9013	10783	0	9013
ERR10115637.1424448	10425	174	10420	-	OX387719.1	33329425	28364	38616	8996	10252	54	8996
ERR10115637.1549148	9433	8	9432	-	OX387719.1	33329425	33287208	33296633	8989	9425	60	8989
ERR10115637.1168481	9371	7	9363	+	OX387715.1	122962308	33741	43095	8983	9357	3	8983
ERR10115637.1067027	9615	5	9608	+	OX387719.1	33329425	10221	19812	8982	9605	5	8982
ERR10115637.1512090	9722	12	9713	-	OX387717.1	78174148	78161726	78171425	8980	9701	12	8980
ERR10115637.467352	11695	1990	11689	-	OX387717.1	78174148	78161529	78171184	8979	9762	6	8979
ERR10115637.178000	9370	24	9364	-	OX387717.1	78174148	78126553	78135887	8973	9342	60	8973
ERR10115637.1078732	9255	2	9253	+	OX387718.1	34891842	30190	39441	8969	9251	60	8969
ERR10115637.563520	9266	8	9259	-	OX387719.1	33329425	13347	22598	8968	9251	5	8968
ERR10115637.707776	9711	210	9711	-	OX387715.1	122962308	122925905	122935399	8956	9502	4	8956
ERR10115637.1178629	11322	8	11317	-	OX387716.1	110195567	110165312	110175499	8955	11455	0	8955
ERR10115637.70026	9845	1	9845	+	OX387719.1	33329425	33301584	33311428	8948	9844	60	8948
ERR10115637.1109629	9317	3	9309	+	OX387717.1	78174148	19563	28864	8948	9306	48	8948
ERR10115637.229551	10663	5	10654	+	OX387718.1	34891842	165	10810	8946	10652	34	8946
ERR10115637.285817	9060	4	9051	-	OX387716.1	110195567	36466	45507	8942	9047	60	8942
ERR10115637.857030	10684	6	10684	-	OX387715.1	122962308	23818	34442	8940	10703	25	8940
ERR10115637.1421591	9380	9	9379	+	OX387715.1	122962308	12247	21620	8918	9373	8	8918
ERR10115637.1028154	9537	1	9513	+	OX387715.1	122962308	15225	24724	8918	9519	9	8918
ERR10115637.1601354	10511	5	10503	+	OX387715.1	122962308	17358	27830	8915	10507	18	8915
ERR10115637.1378915	9664	10	9656	-	OX387716.1	110195567	110151273	110160579	8911	9661	0	8911
ERR10115637.1851194	9336	1	9332	+	OX387717.1	78174148	22328	31659	8911	9335	60	8911
ERR10115637.945624	8960	5	8957	+	OX387719.1	33329425	33289498	33298443	8904	8954	60	8904
ERR10115637.650623	9664	4	9658	+	OX387719.1	33329425	33279595	33289213	8904	9659	60	8904
ERR10115637.686507	9180	3	9173	+	OX387718.1	34891842	32088	41253	8902	9174	60	8902
ERR10115637.1444680	11872	23	11870	-	OX387717.1	78174148	78112354	78124201	8898	11847	60	8898
ERR10115637.86833	9371	5	9366	+	OX387715.1	122962308	12813	22170	8894	9361	11	8894
ERR10115637.799091	9388	3	9386	-	OX387719.1	33329425	3978	13362	8894	9385	0	8894
ERR10115637.18532	10263	0	9939	+	OX387716.1	110195567	110148161	110158105	8888	9969	0	8888
ERR10115637.513961	12521	781	12516	-	OX387715.1	122962308	122950161	122961914	8882	11756	25	8882
ERR10115637.1084490	11264	51	11264	-	OX387715.1	122962308	122906214	122916589	8875	11217	1	8875
ERR10115637.307842	11448	3	11445	-	OX387716.1	110195567	48348	59791	8872	11446	60	8872
ERR10115637.1504975	9768	1	9764	-	OX387716.1	110195567	110145799	110155549	8866	9768	0	8866
ERR10115637.655867	10027	7	10022	-	OX387718.1	34891842	29342	39341	8859	10052	60	8859
ERR10115637.1595870	10416	7	10413	-	OX387718.1	34891842	34862397	34872803	8856	10407	60	8856
ERR10115637.395762	8971	2	8965	-	OX387719.1	33329425	33278086	33287051	8851	8965	60	8851
ERR10115637.1161625	9416	2	9407	-	OX387719.1	33329425	33279376	33288791	8851	9415	60	8851
ERR10115637.756666	9227	2	9220	-	OX387718.1	34891842	34851229	34860447	8841	9219	60	8841
ERR10115637.1680836	9172	1	9165	-	OX387719.1	33329425	19216	28379	8839	9166	0	8839
ERR10115637.955030	9302	9	9300	+	OX387715.1	122962308	122915113	122924404	8821	9294	21	8821
ERR10115637.1627544	8866	0	8858	-	OX387718.1	34891842	48618	57477	8819	8859	60	8819
ERR10115637.553260	9493	3	9440	-	OX387717.1	78174148	78144187	78153649	8817	9477	35	8817
ERR10115637.1275469	10942	6	10942	-	OX387718.1	34891842	1169	12098	8812	10945	38	8812
ERR10115637.331701	9337	2	9333	-	OX387717.1	78174148	78161408	78170731	8806	9340	12	8806
ERR10115637.1672972	10397	25	10396	+	OX387717.1	78174148	78135683	78146051	8801	10373	60	8801
ERR10115637.661029	9132	7	9131	-	OX387716.1	110195567	3252	12267	8798	9124	0	8798
ERR10115637.1433909	10305	3	10281	-	OX387716.1	110195567	110165014	110175235	8791	10289	0	8791
ERR10115637.482648	9131	5	9125	+	OX387719.1	33329425	6293	15415	8790	9128	1	8790
ERR10115637.1531970	9365	7	9359	+	OX387715.1	122962308	122921744	122931098	8785	9357	21	8785
ERR10115637.1071593	12354	492	12350	-	OX387715.1	122962308	122950279	122962282	8781	12009	20	8781
ERR10115637.344325	9668	9	9659	-	OX387717.1	78174148	78158753	78168313	8773	9653	10	8773
ERR10115637.786082	9197	6	9193	-	OX387718.1	34891842	27631	36820	8761	9197	60	8761
ERR10115637.1359426	10623	8	10615	+	OX387718.1	34891842	34857346	34867958	8759	10614	60	8759
ERR10115637.1517881	10068	7	10054	-	OX387716.1	110195567	26724	36771	8753	10048	60	8753
ERR10115637.1581619	11675	9	11673	+	OX387719.1	33329425	29295	40955	8749	11664	60	8749
ERR10115637.291033	9008	6	9007	+	OX387718.1	34891842	31151	40155	8749	9004	60	8749
ERR10115637.1108440	9288	6	9279	+	OX387719.1	33329425	10080	19331	8746	9273	10	8746
ERR10115637.1677673	9034	2	9034	-	OX387715.1	122962308	28624	37648	8743	9033	3	8743
ERR10115637.108937	9687	6	9683	-	OX387715.1	122962308	122927485	122937219	8733	9933	0	8733
ERR10115637.734455	9625	8	9619	+	OX387716.1	110195567	110147865	110157464	8727	9624	0	8727
ERR10115637.100688	9761	4	9755	-	OX387715.1	122962308	122937560	122947309	8726	9754	14	8726
