query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10809407.1852755	15348	1	11559	-	OY979766.1	136469214	136456322	136467960	9117	11638	2	9117
ERR10809407.772774	9765	7	9746	+	OY979768.1	55528949	55487065	55511472	9115	24462	31	9115
ERR10809407.383672	11589	810	11583	-	OY979766.1	136469214	136445573	136456327	9111	10922	26	9111
ERR10809407.803901	12067	3	9653	-	OY979769.1	45422575	6525	15774	9108	9653	14	9108
ERR10809407.1605223	9166	6	9157	+	OY979769.1	45422575	4521	13668	9102	9151	0	9102
ERR10809407.201688	9191	14	9176	+	OY979768.1	55528949	24079	33244	9099	9165	60	9099
ERR10809407.523174	9163	3	9162	-	OY979766.1	136469214	45037	54192	9099	9161	37	9099
ERR10809407.1043858	9265	5	9258	+	OY979768.1	55528949	55479137	55489217	9094	10080	60	9094
ERR10809407.880286	9120	2	9114	-	OY979766.1	136469214	49117	58228	9089	9112	0	9089
ERR10809407.1310166	9157	1	9155	-	OY979766.1	136469214	136411173	136420324	9083	9156	60	9083
ERR10809407.1404511	9472	0	9471	-	OY979768.1	55528949	2450	11919	9082	9471	60	9082
ERR10809407.1585912	10981	4	10136	+	OY979768.1	55528949	55482606	55492835	9081	11022	28	9081
ERR10809407.691074	9135	3	9129	+	OY979769.1	45422575	5089	14212	9076	9127	0	9076
ERR10809407.69707	9418	7	9409	+	OY979769.1	45422575	2652	12095	9074	9448	0	9074
ERR10809407.563040	9326	0	9326	-	OY979767.1	119242295	119219482	119228818	9071	9349	60	9071
ERR10809407.1116173	9218	8	9214	+	OY979768.1	55528949	6633	15839	9069	9206	60	9069
ERR10809407.1358106	9127	9	9121	+	OY979769.1	45422575	1096	10208	9066	9112	0	9066
ERR10809407.880793	9493	9	9485	-	OY979767.1	119242295	11817	21236	9063	9478	60	9063
ERR10809407.1585214	9593	80	9586	-	OY979768.1	55528949	55477297	55487716	9062	10441	43	9062
ERR10809407.446661	9131	6	9128	-	OY979767.1	119242295	443	9563	9061	9122	60	9061
ERR10809407.559513	9260	6	9256	-	OY979768.1	55528949	55474016	55483285	9052	9276	0	9052
ERR10809407.253385	9168	9	9152	-	OY979768.1	55528949	55502404	55511550	9049	9147	36	9049
ERR10809407.15644	9080	2	9077	-	OY979768.1	55528949	55474397	55483472	9047	9075	0	9047
ERR10809407.1326913	11431	1	9790	-	OY979768.1	55528949	55481821	55492402	9038	10626	2	9038
ERR10809407.219697	10885	69	10881	-	OY979766.1	136469214	136453823	136469212	9038	15622	45	9038
ERR10809407.1138458	11096	0	9163	-	OY979766.1	136469214	2894	12057	9030	9163	60	9030
ERR10809407.641404	11698	6	11695	+	OY979766.1	136469214	5442	22525	9030	17205	13	9030
ERR10809407.191907	9215	0	9200	+	OY979766.1	136469214	13105	22308	9028	9212	60	9028
ERR10809407.133335	9434	4	9417	-	OY979769.1	45422575	1246	10638	9027	9420	0	9027
ERR10809407.820212	12173	0	12142	-	OY979768.1	55528949	55473239	55486339	9026	13334	2	9026
ERR10809407.680889	9069	3	9064	+	OY979769.1	45422575	1810	10871	9025	9061	0	9025
ERR10809407.1896745	12203	0	10888	+	OY979766.1	136469214	136453734	136469212	9025	15710	7	9025
ERR10809407.335479	16206	5417	16204	-	OY979766.1	136469214	8573	27203	9025	18654	10	9025
ERR10809407.1761369	10189	1062	10187	+	OY979768.1	55528949	55481821	55491817	9023	9996	23	9023
ERR10809407.2032954	9392	1	9376	-	OY979767.1	119242295	119185316	119199232	9015	13951	20	9015
ERR10809407.1576882	11094	1954	11085	-	OY979769.1	45422575	7380	16504	9013	9133	15	9013
ERR10809407.695970	9282	3	9282	+	OY979767.1	119242295	38595	47875	9009	9281	60	9009
ERR10809407.122260	10731	6	9165	-	OY979768.1	55528949	55481821	55491788	8998	9971	4	8998
ERR10809407.1159014	9401	8	9392	-	OY979769.1	45422575	45412149	45421656	8998	9525	0	8998
ERR10809407.1902690	9252	40	9243	-	OY979768.1	55528949	55482675	55492789	8995	10124	60	8995
ERR10809407.1162118	9427	1	9419	-	OY979768.1	55528949	55471682	55481141	8993	9469	0	8993
ERR10809407.1538202	10608	4	9512	+	OY979768.1	55528949	55482814	55492835	8987	10420	27	8987
ERR10809407.199553	11416	7	11412	+	OY979766.1	136469214	136456834	136468241	8986	11407	9	8986
ERR10809407.1275664	9160	17	9159	-	OY979768.1	55528949	55478685	55488678	8979	10003	60	8979
ERR10809407.1604077	9101	5	9098	-	OY979768.1	55528949	55474589	55483690	8970	9107	0	8970
ERR10809407.2055770	10346	3	9331	-	OY979766.1	136469214	27211	36517	8969	9352	0	8969
ERR10809407.1007811	9044	6	9036	-	OY979769.1	45422575	45370479	45379509	8965	9030	60	8965
ERR10809407.1409634	10606	1443	10598	-	OY979768.1	55528949	55482907	55492845	8960	9972	60	8960
ERR10809407.876400	9338	105	9335	-	OY979768.1	55528949	55483596	55492845	8956	9261	60	8956
ERR10809407.350090	9581	4	9578	+	OY979769.1	45422575	7078	16261	8954	9584	14	8954
ERR10809407.1606315	10140	13	10048	-	OY979767.1	119242295	119205193	119215141	8952	10046	60	8952
ERR10809407.1609865	9015	7	9008	+	OY979769.1	45422575	4754	13751	8952	9001	0	8952
ERR10809407.960509	10211	2	10206	-	OY979766.1	136469214	136437966	136449472	8948	11960	18	8948
ERR10809407.885142	11819	1993	11817	-	OY979768.1	55528949	55478038	55488418	8945	10797	60	8945
ERR10809407.589821	9016	0	9013	+	OY979769.1	45422575	4102	13115	8944	9017	0	8944
ERR10809407.2020179	9009	3	9008	-	OY979768.1	55528949	55473501	55482508	8943	9011	0	8943
ERR10809407.2032476	9824	0	9802	-	OY979768.1	55528949	55483868	55512477	8942	28663	59	8942
ERR10809407.808039	9636	2	9632	-	OY979769.1	45422575	4702	14361	8941	9690	0	8941
ERR10809407.583116	9086	8	9082	-	OY979769.1	45422575	986	10076	8941	9091	0	8941
ERR10809407.119375	9062	9	9055	+	OY979769.1	45422575	45387316	45396363	8939	9048	60	8939
ERR10809407.337831	8978	8	8977	-	OY979769.1	45422575	3644	12613	8938	8969	0	8938
ERR10809407.1258741	9406	2	9404	-	OY979768.1	55528949	55480485	55490718	8935	10268	60	8935
ERR10809407.997885	8998	6	8993	+	OY979767.1	119242295	1655	10644	8933	8989	60	8933
ERR10809407.33318	9658	7	9649	-	OY979768.1	55528949	55483457	55511868	8933	28470	60	8933
ERR10809407.1746243	9202	3	9202	-	OY979769.1	45422575	2525	11764	8932	9241	0	8932
ERR10809407.65328	9876	46	9875	+	OY979768.1	55528949	55486124	55510371	8932	24273	25	8932
ERR10809407.2010205	11508	11	11500	-	OY979768.1	55528949	55471592	55483285	8930	11894	0	8930
ERR10809407.1653055	9036	8	9033	+	OY979769.1	45422575	45390289	45399313	8928	9025	60	8928
ERR10809407.1993668	8973	4	8971	-	OY979769.1	45422575	2816	11783	8926	8967	0	8926
ERR10809407.1886886	9381	6	9375	+	OY979769.1	45422575	6816	15786	8917	9369	17	8917
ERR10809407.1764862	13834	0	13833	-	OY979767.1	119242295	119228065	119242236	8902	14210	60	8902
ERR10809407.1391841	8917	1	8915	-	OY979767.1	119242295	11942	20859	8895	8918	60	8895
ERR10809407.484755	9062	4	9062	+	OY979769.1	45422575	45391634	45400695	8890	9061	60	8890
ERR10809407.1697218	10318	5	8984	+	OY979768.1	55528949	55482916	55492789	8885	9881	60	8885
ERR10809407.1694935	9296	4	9288	+	OY979768.1	55528949	55482546	55492737	8885	10195	60	8885
ERR10809407.293100	9050	0	9049	+	OY979768.1	55528949	55482593	55492455	8884	9866	60	8884
ERR10809407.962405	10138	1	10135	+	OY979768.1	55528949	55485045	55513108	8882	28500	60	8882
ERR10809407.713509	13218	2	10097	-	OY979768.1	55528949	55478918	55489111	8879	11004	15	8879
ERR10809407.1260565	12512	2408	12463	+	OY979766.1	136469214	136438436	136449711	8879	11716	4	8879
ERR10809407.636481	9038	14	9038	-	OY979768.1	55528949	55472966	55481985	8878	9037	0	8878
ERR10809407.1550646	9576	19	9573	-	OY979767.1	119242295	5538	15131	8878	9619	60	8878
ERR10809407.732218	9408	5	9402	-	OY979769.1	45422575	10682	20087	8874	9408	60	8874
ERR10809407.1858417	9119	0	9118	+	OY979767.1	119242295	119220342	119229488	8869	9148	60	8869
ERR10809407.1181926	8896	2	8891	-	OY979766.1	136469214	136445132	136454023	8865	8891	9	8865
ERR10809407.1374825	9088	10	9087	-	OY979768.1	55528949	15840	24936	8865	9099	60	8865
ERR10809407.72403	8949	5	8940	-	OY979767.1	119242295	4861	13799	8865	8938	60	8865
ERR10809407.1748502	12377	5	12367	+	OY979766.1	136469214	136434726	136455860	8861	21283	1	8861
ERR10809407.649962	10185	19	10185	+	OY979766.1	136469214	136437786	136449260	8860	11918	21	8860
ERR10809407.1836465	9136	3	9134	+	OY979766.1	136469214	10101	19242	8860	9154	60	8860
ERR10809407.1917487	8965	8	8964	+	OY979769.1	45422575	45387899	45396854	8859	8956	60	8859
ERR10809407.1191651	11038	7	9380	-	OY979769.1	45422575	31794	41173	8855	9379	6	8855
ERR10809407.185224	9398	0	9396	-	OY979768.1	55528949	55478156	55488401	8854	10281	60	8854
ERR10809407.733087	10502	1	9755	+	OY979768.1	55528949	55487636	55511787	8854	24181	6	8854
ERR10809407.1831157	11366	1140	11363	-	OY979766.1	136469214	136434477	136456327	8853	21985	27	8853
ERR10809407.1827241	9628	5	9623	+	OY979767.1	119242295	119209162	119218788	8853	9626	60	8853
ERR10809407.230194	9384	3	9379	-	OY979769.1	45422575	11305	20675	8851	9379	60	8851
ERR10809407.660984	9420	4	9408	-	OY979769.1	45422575	12637	22057	8850	9423	60	8850
ERR10809407.2025795	9436	6	9433	+	OY979768.1	55528949	55479743	55489991	8849	10278	60	8849
ERR10809407.712918	9285	214	9276	-	OY979768.1	55528949	55482952	55492835	8844	9888	60	8844
ERR10809407.1268003	9333	7	9315	-	OY979769.1	45422575	45382155	45391524	8842	9377	1	8842
ERR10809407.1567061	9207	6	9204	-	OY979769.1	45422575	4910	14049	8842	9200	0	8842
ERR10809407.1415724	9828	881	9824	+	OY979768.1	55528949	55481821	55491635	8841	9814	30	8841
ERR10809407.1062283	8918	1	8916	-	OY979766.1	136469214	12429	21346	8839	8917	60	8839
ERR10809407.158760	10471	6	10466	+	OY979767.1	119242295	23020	33544	8838	10540	60	8838
ERR10809407.1125454	8842	0	8837	+	OY979766.1	136469214	136424068	136432905	8835	8837	38	8835
ERR10809407.950973	11617	0	11615	-	OY979768.1	55528949	55471848	55483654	8834	12033	0	8834
ERR10809407.1882189	9401	5	9393	-	OY979768.1	55528949	55479153	55489369	8822	10268	60	8822
ERR10809407.710912	12560	8	8928	+	OY979769.1	45422575	7616	16526	8817	8922	16	8817
ERR10809407.808333	11472	15	11472	-	OY979768.1	55528949	55470573	55482246	8807	11872	0	8807
ERR10809407.20186	8832	6	8827	+	OY979768.1	55528949	37353	46175	8804	8825	60	8804
ERR10809407.731434	10000	8	9990	+	OY979768.1	55528949	55480280	55490340	8803	10869	51	8803
ERR10809407.2064696	19185	1739	19029	+	OY979768.1	55528949	55481821	55498050	8796	18101	60	8796
ERR10809407.2015639	8811	7	8811	+	OY979769.1	45422575	45378882	45387689	8796	8807	52	8796
ERR10809407.1140264	9326	2	9319	+	OY979769.1	45422575	10792	20107	8795	9317	60	8795
ERR10809407.488397	9142	1	9136	+	OY979768.1	55528949	55479426	55489401	8794	9982	60	8794
ERR10809407.1976968	8854	1	8845	+	OY979769.1	45422575	5227	14067	8790	8844	0	8790
ERR10809407.764262	8924	8	8915	-	OY979768.1	55528949	55482032	55490947	8790	8916	60	8790
ERR10809407.1939867	10155	15	10148	+	OY979769.1	45422575	45405061	45415183	8781	10134	60	8781
ERR10809407.1476290	11098	97	11096	-	OY979766.1	136469214	136453005	136469212	8779	16316	60	8779
ERR10809407.500082	9641	5	9474	-	OY979768.1	55528949	55486812	55513788	8778	27002	30	8778
ERR10809407.932809	9209	2	9203	+	OY979766.1	136469214	136432405	136441529	8776	9203	44	8776
ERR10809407.498160	8944	3	8935	-	OY979768.1	55528949	55481377	55491167	8775	9795	60	8775
ERR10809407.1115300	16715	1416	16029	+	OY979768.1	55528949	55481837	55495347	8768	15380	60	8768
ERR10809407.1266153	8813	5	8808	+	OY979769.1	45422575	3074	11877	8767	8803	0	8767
ERR10809407.1130936	12452	3188	12450	+	OY979768.1	55528949	20	9280	8765	9265	60	8765
ERR10809407.1763780	21015	17	20990	+	OY979768.1	55528949	55480268	55504899	8765	25976	7	8765
ERR10809407.698110	10321	1446	10313	+	OY979768.1	55528949	55481821	55491560	8764	9739	8	8764
ERR10809407.1885855	10105	4	10097	-	OY979767.1	119242295	119197653	119207781	8762	10145	60	8762
ERR10809407.1992162	8826	5	8817	+	OY979769.1	45422575	5607	14415	8760	8812	0	8760
ERR10809407.592042	9241	8	9163	+	OY979769.1	45422575	7565	16779	8758	9233	15	8758
ERR10809407.1473517	8817	2	8817	-	OY979769.1	45422575	4062	12875	8752	8817	0	8752
ERR10809407.186774	9319	6	9316	-	OY979768.1	55528949	55478613	55488752	8745	10191	60	8745
ERR10809407.1919353	8798	9	8789	+	OY979769.1	45422575	3532	12312	8742	8780	0	8742
ERR10809407.1131987	9255	6	9246	+	OY979768.1	55528949	55482231	55491942	8741	10122	60	8741
ERR10809407.1522814	14906	2	9243	+	OY979768.1	55528949	55480237	55489947	8730	10110	60	8730
ERR10809407.253343	8779	9	8774	-	OY979769.1	45422575	47897	56664	8729	8767	15	8729
ERR10809407.531566	9663	2	9656	-	OY979767.1	119242295	47434	57069	8724	9685	34	8724
ERR10809407.1627109	8765	5	8764	-	OY979768.1	55528949	55474411	55483170	8724	8760	0	8724
ERR10809407.1303844	9737	4	9735	-	OY979768.1	55528949	55479686	55489864	8723	10676	60	8723
ERR10809407.1207863	8979	1	8978	-	OY979769.1	45422575	2253	11234	8716	8993	0	8716
ERR10809407.357580	9365	533	9358	-	OY979769.1	45422575	7684	16504	8716	8827	15	8716
ERR10809407.1238465	12829	3600	12824	-	OY979768.1	55528949	55480256	55489947	8714	10091	60	8714
ERR10809407.710957	11432	54	11424	-	OY979768.1	55528949	55470656	55482233	8707	11777	0	8707
ERR10809407.1401121	8769	8	8760	-	OY979766.1	136469214	136418939	136427689	8707	8752	57	8707
ERR10809407.1409096	10720	29	9321	+	OY979769.1	45422575	7241	16526	8705	9323	14	8705
ERR10809407.800548	8751	0	8745	-	OY979768.1	55528949	55475445	55484189	8704	8748	0	8704
ERR10809407.233562	8740	1	8737	-	OY979768.1	55528949	55475151	55483883	8701	8736	0	8701
ERR10809407.467298	8984	8	8984	+	OY979769.1	45422575	2253	11249	8698	9001	0	8698
ERR10809407.1959064	11481	156	11473	-	OY979768.1	55528949	55470991	55482499	8698	11720	0	8698
ERR10809407.1470203	8788	5	8783	+	OY979767.1	119242295	119217771	119226550	8697	8781	60	8697
ERR10809407.1918260	9428	593	9426	+	OY979766.1	136469214	2894	11734	8694	8840	59	8694
ERR10809407.1610198	8748	9	8739	+	OY979769.1	45422575	567	9295	8692	8730	0	8692
ERR10809407.1637980	8765	7	8761	-	OY979769.1	45422575	45370491	45379246	8690	8755	60	8690
ERR10809407.560154	8760	8	8760	+	OY979769.1	45422575	2253	11006	8690	8755	0	8690
ERR10809407.1120522	11207	6	11185	-	OY979768.1	55528949	55470690	55482089	8688	11584	0	8688
ERR10809407.1358375	8714	4	8713	-	OY979768.1	55528949	55472794	55481504	8688	8710	0	8688
ERR10809407.796347	11236	5	11232	-	OY979768.1	55528949	55470908	55482339	8685	11632	0	8685
ERR10809407.651181	9545	0	9541	+	OY979767.1	119242295	119208254	119217801	8681	9549	60	8681
ERR10809407.233350	12451	3255	12445	-	OY979768.1	55528949	55480291	55489947	8681	10056	60	8681
ERR10809407.1317894	8704	7	8703	-	OY979766.1	136469214	136440634	136449334	8670	8700	10	8670
ERR10809407.1302667	15081	6137	15077	+	OY979769.1	45422575	24294	33426	8670	9156	52	8670
ERR10809407.811084	8970	2	8965	+	OY979768.1	55528949	55492541	55501506	8668	8966	60	8668
ERR10809407.383201	9099	10	9096	-	OY979769.1	45422575	2788	11880	8665	9116	0	8665
ERR10809407.1203570	8967	8	8963	+	OY979768.1	55528949	55490428	55499382	8664	8958	60	8664
ERR10809407.766928	8766	7	8757	+	OY979768.1	55528949	15553	24304	8659	8752	60	8659
ERR10809407.1706661	11060	2	9974	+	OY979766.1	136469214	136434736	136456327	8654	21730	20	8654
ERR10809407.1217577	8847	9	8840	-	OY979768.1	55528949	55477686	55486504	8646	8837	15	8646
ERR10809407.1949613	8980	5	8974	+	OY979768.1	55528949	29314	38284	8644	8970	60	8644
ERR10809407.1278534	10674	1848	10669	+	OY979768.1	55528949	55486124	55512921	8643	26815	60	8643
ERR10809407.1099591	8866	3	8858	+	OY979766.1	136469214	136445502	136454370	8631	8879	10	8631
ERR10809407.133184	8973	3	8967	-	OY979767.1	119242295	43114	52078	8630	8967	21	8630
ERR10809407.903578	13531	6	11368	-	OY979768.1	55528949	55471626	55483159	8628	11759	0	8628
ERR10809407.1656102	8764	1	8759	+	OY979769.1	45422575	4275	13027	8628	8761	0	8628
ERR10809407.512391	9916	1	9162	-	OY979769.1	45422575	6525	15283	8625	9163	10	8625
ERR10809407.923584	9490	6	9486	+	OY979769.1	45422575	33367	42843	8621	9517	5	8621
ERR10809407.1233044	9148	2	9141	+	OY979769.1	45422575	7383	16124	8617	9142	15	8617
ERR10809407.1555714	15925	283	9867	-	OY979767.1	119242295	119185187	119199314	8617	14131	0	8617
ERR10809407.71823	8653	0	8648	-	OY979768.1	55528949	55470892	55479536	8613	8648	0	8613
ERR10809407.614653	8866	1	8857	-	OY979767.1	119242295	119191552	119200417	8613	8865	60	8613
ERR10809407.510195	10110	1	8789	+	OY979768.1	55528949	55483205	55492845	8612	9671	60	8612
ERR10809407.1248269	8715	9	8715	+	OY979766.1	136469214	136449647	136458355	8612	8708	60	8612
ERR10809407.402365	11405	794	9942	-	OY979769.1	45422575	45352010	45380554	8611	28557	60	8611
ERR10809407.1894752	9034	0	9031	-	OY979768.1	55528949	55486813	55510878	8608	24121	42	8608
ERR10809407.131242	9619	0	9618	+	OY979768.1	55528949	55479768	55489467	8599	10496	54	8599
ERR10809407.1441931	10181	6	10010	+	OY979766.1	136469214	136446334	136456327	8591	10140	44	8591
ERR10809407.282610	8664	7	8657	-	OY979769.1	45422575	4018	12666	8590	8652	0	8590
ERR10809407.998541	8691	0	8688	+	OY979768.1	55528949	55481421	55491060	8587	9645	60	8587
ERR10809407.1266010	10906	9	10899	+	OY979769.1	45422575	45399902	45410800	8584	10898	2	8584
ERR10809407.558145	8649	2	8648	+	OY979769.1	45422575	2727	11376	8583	8650	0	8583
ERR10809407.1163877	8839	8	8824	-	OY979769.1	45422575	24348	33162	8579	8819	56	8579
ERR10809407.923573	9427	2	9421	-	OY979767.1	119242295	36519	45993	8575	9485	60	8575
ERR10809407.1616417	8610	11	8603	+	OY979769.1	45422575	7346	15938	8574	8592	19	8574
ERR10809407.1375971	10113	0	10109	-	OY979769.1	45422575	45404931	45415028	8574	10118	60	8574
ERR10809407.413298	11035	0	11027	-	OY979768.1	55528949	55472168	55483407	8567	11430	0	8567
ERR10809407.1637775	9754	0	9743	-	OY979766.1	136469214	136444094	136453771	8567	9813	0	8567
ERR10809407.280411	9201	9	9201	-	OY979769.1	45422575	16391	25586	8566	9196	60	8566
ERR10809407.805104	8629	9	8625	-	OY979766.1	136469214	40039	48660	8564	8623	38	8564
ERR10809407.513908	8679	9	8678	-	OY979767.1	119242295	5373	14050	8561	8681	60	8561
ERR10809407.1193805	8649	0	8640	+	OY979769.1	45422575	4327	12961	8559	8642	0	8559
ERR10809407.876497	9635	2	9631	-	OY979767.1	119242295	20175	29802	8559	9629	60	8559
ERR10809407.914928	10377	9	9900	+	OY979766.1	136469214	136454113	136469212	8557	15120	25	8557
ERR10809407.858303	8587	1	8584	-	OY979768.1	55528949	55475014	55483593	8551	8583	0	8551
ERR10809407.1341082	8698	3	8694	-	OY979768.1	55528949	55481108	55490656	8550	9552	60	8550
ERR10809407.637442	8872	5	8788	+	OY979769.1	45422575	8306	17089	8550	8783	31	8550
ERR10809407.1659999	10970	0	10961	-	OY979766.1	136469214	136458187	136469148	8550	10961	9	8550
ERR10809407.1906242	10163	0	9085	+	OY979769.1	45422575	7840	16526	8547	9088	14	8547
ERR10809407.856863	8574	2	8572	+	OY979766.1	136469214	25709	34280	8545	8571	6	8545
ERR10809407.1547737	9501	4	9498	+	OY979767.1	119242295	119198190	119207683	8544	9494	60	8544
ERR10809407.869581	11991	144	9108	-	OY979769.1	45422575	6525	15475	8543	8967	6	8543
ERR10809407.101651	9522	430	9513	-	OY979769.1	45422575	42887	52605	8535	9721	6	8535
ERR10809407.785444	8598	9	8593	+	OY979769.1	45422575	3602	12184	8533	8584	0	8533
ERR10809407.547053	8701	0	8693	-	OY979767.1	119242295	34676	43369	8533	8696	46	8533
ERR10809407.586729	9011	3	8994	-	OY979766.1	136469214	39334	48352	8522	9040	36	8522
ERR10809407.1097742	8955	0	8954	+	OY979768.1	55528949	55481365	55490856	8520	9887	60	8520
ERR10809407.2060997	8998	2	8995	-	OY979768.1	55528949	55476651	55486485	8518	9905	9	8518
ERR10809407.1279980	12550	3914	12541	-	OY979769.1	45422575	7911	16526	8517	8628	16	8517
ERR10809407.1870789	10741	1712	10683	+	OY979769.1	45422575	6525	15475	8516	8975	9	8516
ERR10809407.1344499	11034	84	11012	-	OY979768.1	55528949	55471751	55482804	8513	11253	0	8513
ERR10809407.797658	8985	2	8984	+	OY979769.1	45422575	33145	42140	8513	8995	0	8513
ERR10809407.784719	9555	8	8632	-	OY979768.1	55528949	55481821	55491324	8513	9503	30	8513
ERR10809407.924171	8597	6	8589	+	OY979769.1	45422575	5382	13958	8505	8584	0	8505
ERR10809407.1531630	8672	3	8669	+	OY979769.1	45422575	17510	26168	8492	8666	60	8492
ERR10809407.932922	11579	3	8704	-	OY979769.1	45422575	6525	15216	8490	8703	5	8490
ERR10809407.1802900	10101	1383	10086	+	OY979769.1	45422575	6525	15216	8489	8705	8	8489
ERR10809407.555032	8546	5	8544	-	OY979766.1	136469214	136418194	136426737	8487	8543	60	8487
ERR10809407.1666813	9722	6	9711	-	OY979769.1	45422575	45405829	45415552	8486	9730	49	8486
ERR10809407.346287	8648	3	8645	-	OY979768.1	55528949	55481961	55491418	8485	9462	60	8485
ERR10809407.34036	8758	134	8757	+	OY979768.1	55528949	55486124	55509038	8481	22944	3	8481
ERR10809407.17784	10983	46	10970	-	OY979768.1	55528949	55471751	55482804	8478	11259	0	8478
ERR10809407.1544038	8617	3	8615	-	OY979768.1	55528949	55477169	55486702	8474	9533	17	8474
ERR10809407.1425043	9446	885	9438	-	OY979768.1	55528949	55483375	55492835	8469	9469	31	8469
ERR10809407.1448496	8529	3	8520	-	OY979766.1	136469214	16467	24985	8467	8518	31	8467
ERR10809407.25195	10262	1681	10258	+	OY979768.1	55528949	55481821	55491262	8464	9445	2	8464
ERR10809407.940571	8512	9	8508	+	OY979769.1	45422575	3019	11519	8462	8500	0	8462
ERR10809407.2054405	8560	5	8551	-	OY979768.1	55528949	55486275	55509136	8462	22895	9	8462
ERR10809407.1070069	9019	6	9019	+	OY979768.1	55528949	55482009	55491506	8461	9909	60	8461
ERR10809407.326186	8754	3	8749	-	OY979768.1	55528949	55486975	55495718	8460	8747	60	8460
ERR10809407.241963	9035	7	9026	+	OY979768.1	55528949	55483731	55511512	8458	27835	60	8458
ERR10809407.2027513	10356	2	10320	-	OY979766.1	136469214	136437966	136449640	8456	12133	15	8456
ERR10809407.263507	9537	1	9521	+	OY979766.1	136469214	136444528	136453976	8454	9588	0	8454
ERR10809407.732288	8532	6	8525	-	OY979769.1	45422575	4670	13189	8454	8523	0	8454
ERR10809407.690123	10872	9	10871	-	OY979766.1	136469214	136457232	136468094	8451	10862	10	8451
ERR10809407.1074238	8527	3	8518	+	OY979766.1	136469214	14548	23065	8450	8517	31	8450
ERR10809407.21870	12209	2026	12207	+	OY979766.1	136469214	136451413	136466820	8441	15501	36	8441
ERR10809407.1686558	9351	5	9351	-	OY979768.1	55528949	55481590	55491000	8440	10203	37	8440
ERR10809407.337105	8781	170	8779	+	OY979769.1	45422575	17311	25918	8434	8609	60	8434
ERR10809407.326235	10620	0	8620	-	OY979768.1	55528949	55478918	55488325	8428	9411	4	8428
ERR10809407.1795362	9638	7	9638	-	OY979768.1	55528949	55480389	55490052	8426	10462	51	8426
ERR10809407.565209	8445	9	8443	+	OY979766.1	136469214	136438370	136446805	8425	8435	60	8425
ERR10809407.888574	8503	4	8496	+	OY979769.1	45422575	5691	14182	8423	8496	0	8423
ERR10809407.880064	8677	1	8668	+	OY979768.1	55528949	55486576	55510246	8421	23710	19	8421
ERR10809407.949842	8460	4	8452	+	OY979766.1	136469214	136431298	136439747	8419	8450	10	8419
ERR10809407.1409370	8449	2	8441	-	OY979768.1	55528949	55471842	55480283	8417	8441	0	8417
ERR10809407.1822777	11060	7	10436	-	OY979766.1	136469214	136451413	136466481	8414	15304	60	8414
ERR10809407.1019980	9967	2	9962	+	OY979766.1	136469214	136453823	136468974	8411	15237	47	8411
ERR10809407.68619	8470	8	8461	+	OY979769.1	45422575	5618	14067	8411	8453	0	8411
ERR10809407.1637549	8465	1	8461	-	OY979769.1	45422575	5013	13469	8411	8460	0	8411
ERR10809407.745629	8784	25	8783	-	OY979766.1	136469214	136450964	136459725	8409	8763	60	8409
ERR10809407.1888994	9671	1179	9665	-	OY979768.1	55528949	55483441	55492835	8408	9402	17	8408
ERR10809407.745822	8445	1	8444	-	OY979769.1	45422575	3547	11988	8405	8443	0	8405
ERR10809407.1957001	8443	5	8440	-	OY979768.1	55528949	55474446	55482877	8400	8435	0	8400
ERR10809407.1346966	11160	8	8969	-	OY979766.1	136469214	2929	11922	8399	9010	60	8399
ERR10809407.1521773	9413	5	9413	-	OY979768.1	55528949	55486593	55510258	8393	24129	20	8393
ERR10809407.627711	8438	6	8432	+	OY979767.1	119242295	28687	37116	8392	8429	19	8392
ERR10809407.1464803	8438	3	8435	-	OY979767.1	119242295	7411	15834	8389	8432	60	8389
ERR10809407.693222	8679	6	8672	+	OY979769.1	45422575	3588	12268	8381	8691	0	8381
ERR10809407.1338191	8499	8	8492	+	OY979769.1	45422575	5130	13606	8376	8486	0	8376
ERR10809407.1743713	10482	9	10478	-	OY979769.1	45422575	45397945	45408416	8376	10471	46	8376
ERR10809407.1892629	8942	5	8934	-	OY979768.1	55528949	55480534	55490308	8376	9814	60	8376
ERR10809407.285814	10969	24	10968	-	OY979768.1	55528949	55475797	55487591	8374	12016	42	8374
ERR10809407.1696398	8487	33	8478	-	OY979768.1	55528949	55478779	55488180	8374	9401	60	8374
ERR10809407.544464	8426	0	8419	-	OY979767.1	119242295	4081	12501	8370	8420	60	8370
ERR10809407.447977	8412	7	8411	-	OY979768.1	55528949	55475185	55483584	8368	8404	0	8368
ERR10809407.306353	9238	11	9236	+	OY979768.1	55528949	55480581	55490703	8362	10135	60	8362
ERR10809407.1946794	8522	11	8522	-	OY979768.1	55528949	55483468	55492835	8362	9372	60	8362
ERR10809407.1874690	12901	4401	12893	+	OY979768.1	55528949	55486124	55512584	8361	26476	54	8361
ERR10809407.1473854	8378	1	8375	-	OY979768.1	55528949	55477571	55485946	8360	8375	0	8360
ERR10809407.1319208	14644	15	9246	-	OY979768.1	55528949	20	9297	8359	9283	60	8359
ERR10809407.1196167	8414	8	8407	-	OY979769.1	45422575	1675	10079	8354	8404	0	8354
ERR10809407.877183	8429	3	8408	-	OY979769.1	45422575	2549	10960	8354	8411	0	8354
